[0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0],[45,45,65.6236,45,45,45,45,10.4295,45,45,45,45,58.5333,45,45,45,45,58.6013,45,45,45,45,31.8674,45,45,5,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,55,55,53.0522,55,55,55,55,42.0885,55,55,55,55,42.1605,55,55,55,55,33.7346,55,55,55,55,93.9771,55,55]
[0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,2,4,3,0,0,2,4,3,0],[45,45,31.12,45,45,45,45,17.0884,45,45,45,45,30.8013,45,45,45,60.6974,37.2429,20.8322,45,45,32.7899,55.5784,12.4411,45,5,5,4,5,5,5,5,5,5,5,5,5,6,5,5,5,3,5,3,5,5,5,3,4,5,55,55,39.3691,55,55,55,55,57.2464,55,55,55,55,53.0096,55,55,55,63.5949,85.4757,39.3689,55,55,36.6943,36.3306,29.6495,55]
[0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0],[45,45,12.2271,45,45,77.1799,73.9207,45,45,45,19.7051,45,36.2361,45,45,45,45,46.0706,45,45,45,45,45,45,45,5,5,4,5,5,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,55,55,72.6603,55,55,82.6378,41.8424,55,55,55,83.1837,55,91.4639,55,55,55,55,30.0143,55,55,55,55,55,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,3,0,0],[45,45,54.0172,45,45,45,45,49.0213,45,45,45,45,11.0473,45,45,45,45,44.1094,45,45,45,66.7152,51.6334,45,45,5,5,6,5,5,5,5,4,5,5,5,5,3,5,5,5,5,6,5,5,5,4,5,5,5,55,55,55.6871,55,55,55,55,73.0444,55,55,55,55,75.3691,55,55,55,55,51.7474,55,55,55,98.0481,38.1266,55,55]
[0,0,5,0,0,0,0,3,0,0,1,2,7,0,0,3,0,4,0,0,0,0,2,0,0],[45,45,74.4075,45,45,45,45,67.1819,45,45,76.1439,22.2942,65.2401,45,45,32.7381,45,68.1601,45,45,45,45,60.9264,45,45,5,5,6,5,5,5,5,3,5,5,5,5,6,5,5,5,5,5,5,5,5,5,3,5,5,55,55,23.4832,55,55,55,55,37.2296,55,55,69.1525,55.254,17.1786,55,55,26.8028,55,57.5269,55,55,55,55,40.767,55,55]
[0,0,5,0,0,0,1,2,0,0,1,1,2,0,0,4,1,1,1,0,0,0,2,0,0],[45,45,41.0147,45,45,45,25.0422,48.3621,45,45,79.9162,48.1883,52.0554,45,45,13.5633,76.1696,48.9351,44.5976,45,45,45,76.9493,45,45,5,5,5,5,5,5,3,6,5,5,3,3,5,5,5,5,3,6,6,5,5,5,3,5,5,55,55,20.2789,55,55,55,69.2176,63.5109,55,55,85.2206,75.4915,65.6014,55,55,11.7655,32.7162,97.1302,57.4837,55,55,55,23.9961,55,55]
[0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,6,2,0,0,0,2,2,0,0],[45,45,59.4809,45,45,45,45,56.5303,45,45,45,45,34.2914,45,45,45,14.5319,76.0189,45,45,45,58.5957,53.4949,45,45,5,5,5,5,5,5,5,4,5,5,5,5,6,5,5,5,3,6,5,5,5,6,4,5,5,55,55,48.3318,55,55,55,55,30.047,55,55,55,55,87.7761,55,55,55,15.7135,33.2172,55,55,55,59.7728,71.1336,55,55]
[0,0,13,0,0,0,0,4,2,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0],[45,45,43.6907,45,45,45,45,72.3604,39.4823,38.6969,45,60.9959,79.3949,45,45,45,45,53.3571,45,45,45,40.4243,64.4397,45,45,5,5,5,5,5,5,5,5,3,6,5,5,4,5,5,5,5,3,5,5,5,3,5,5,5,55,55,11.9788,55,55,55,55,59.4215,46.7804,42.7873,55,34.21,81.1681,55,55,55,55,68.4025,55,55,55,30.4479,85.676,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,2,5,5,0,0,0,0,2,0,0],[45,45,45.5363,45,45,45,45,66.1408,45,45,45,45,69.8641,45,45,63.1446,37.0575,37.5111,45,45,45,45,22.5316,45,45,5,5,5,5,5,5,5,3,5,5,5,5,6,5,5,5,5,3,5,5,5,5,3,5,5,55,55,65.721,55,55,55,55,52.3267,55,55,55,55,21.8396,55,55,32.3755,29.0241,30.247,55,55,55,55,45.3633,55,55]
[0,1,9,0,0,0,0,5,0,0,0,1,2,6,0,0,0,2,2,0,0,0,3,0,2],[45,54.6734,66.0463,45,45,45,45,26.0767,45,45,45,41.3063,58.5373,41.9253,45,45,45,77.6841,73.7524,45,45,45,64.1119,45,22.0457,5,4,3,5,5,5,5,4,5,5,5,5,3,5,5,5,5,3,3,5,5,5,6,5,5,55,66.414,14.4664,55,55,55,55,51.885,55,55,55,26.7655,97.1499,17.1706,55,55,55,43.0345,77.1995,55,55,55,41.1176,55,26.2803]
[0,0,9,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,2],[45,45,65.6965,45,45,45,30.9087,16.0748,45,45,45,45,41.4585,45,45,45,45,55.5345,52.1623,45,45,45,45,57.4992,22.7371,5,5,4,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,55,55,15.79,55,55,55,11.5955,86.1462,55,55,55,55,41.1892,55,55,55,55,91.2788,42.1034,55,55,55,55,36.6258,93.2271]
[0,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,3,1,0,0,0,12,0,0],[45,45,73.0046,45,45,45,78.8083,45.8966,45,45,45,45,78.1827,59.5763,45,45,45,17.3718,39.6887,45,45,45,27.1506,45,45,5,5,5,5,5,5,3,3,5,5,5,5,6,5,5,5,5,3,4,5,5,5,6,5,5,55,55,65.3705,55,55,55,47.7228,96.1003,55,55,55,55,41.0724,27.7352,55,55,55,30.7215,28.9134,55,55,55,13.3459,55,55]
[0,0,1,0,0,0,2,19,0,0,0,3,7,0,0,0,1,4,0,0,0,0,2,0,0],[45,45,55.2883,45,45,45,53.7312,26.6299,45,45,45,48.1619,54.2781,45,45,45,12.7275,52.4663,45,45,45,45,19.1986,45,45,5,5,4,5,5,5,5,6,5,5,5,5,4,5,5,5,3,4,5,5,5,5,3,5,5,55,55,61.5145,55,55,55,34.1048,13.0971,55,55,55,96.2722,37.0495,55,55,55,65.9826,56.1717,55,55,55,55,46.1798,55,55]
[0,0,5,0,0,0,2,2,0,0,0,2,4,0,0,0,0,2,1,0,0,1,2,0,2],[45,45,24.6866,45,45,45,48.7115,42.5364,45,45,45,45.4335,36.7689,45,45,45,45,30.7818,41.0968,45,45,38.7582,12.0365,45,57.5197,5,5,3,5,5,5,5,3,5,5,5,3,4,5,5,5,5,6,3,5,5,6,5,5,4,55,55,21.1851,55,55,55,38.4183,42.4893,55,55,55,77.1341,50.875,55,55,55,55,93.6386,73.8226,55,55,71.2423,13.9099,55,55.8283]
[0,0,1,0,0,0,0,2,0,0,0,1,3,0,0,1,1,3,0,0,4,1,1,0,0],[45,45,28.0316,45,45,45,45,25.6733,45,45,45,46.5524,13.9927,45,45,23.8651,22.9266,69.0659,45,45,60.5601,64.3797,17.3023,45,45,5,5,3,5,5,5,5,6,5,5,5,4,6,5,5,6,6,6,5,5,3,3,6,5,5,55,55,70.4042,55,55,55,55,41.2619,55,55,55,78.5782,75.8808,55,55,40.5141,97.4281,97.3291,55,55,84.6121,76.5677,48.2533,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,2,4,0,0,0,4,0,0,1,0,2,0,0],[45,45,30.9285,45,45,45,45,67.6717,45,45,45,45,24.8151,47.0839,45,45,45,14.8793,45,45,50.8448,45,55.6346,45,45,5,5,5,5,5,5,5,6,5,5,5,5,6,4,5,5,5,5,5,5,6,5,6,5,5,55,55,57.6937,55,55,55,55,60.2684,55,55,55,55,36.7117,13.6068,55,55,55,52.2852,55,55,21.595,55,54.012,55,55]
[0,0,1,0,0,0,7,15,0,0,0,5,5,0,0,0,0,2,0,0,0,0,0,1,0],[45,45,56.0585,45,45,45,76.6079,45.7991,45,45,45,43.786,52.6403,45,45,45,45,24.8142,45,45,45,45,45,39.5913,45,5,5,4,5,5,5,3,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,55,55,70.3319,55,55,55,22.9769,11.4543,55,55,55,44.5237,58.6541,55,55,55,55,90.9721,55,55,55,55,55,93.0336,55]
[0,0,1,0,0,0,0,4,4,0,0,0,10,0,0,0,0,3,1,0,0,2,6,0,0],[45,45,46.0887,45,45,45,45,72.9585,47.4612,45,45,45,16.7703,45,45,45,45,52.3962,51.1064,45,45,17.8735,33.2885,45,45,5,5,5,5,5,5,5,6,3,5,5,5,6,5,5,5,5,4,5,5,5,3,5,5,5,55,55,46.7666,55,55,55,55,35.7223,14.7377,55,55,55,14.1087,55,55,55,55,83.8963,31.0128,55,55,71.0841,11.1258,55,55]
[0,0,7,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0],[45,45,68.2079,45,45,45,77.778,48.5271,45,45,45,45,31.6233,45,45,45,45,45,35.8304,45,45,45,37.7887,45,45,5,5,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,5,55,55,17.2791,55,55,55,40.1843,69.8459,55,55,55,55,80.2842,55,55,55,55,55,27.7156,55,55,55,22.1253,55,55]
[0,0,1,0,0,0,0,3,0,0,0,0,2,8,0,0,0,5,0,0,0,2,4,0,0],[45,45,39.6198,45,45,45,45,45.157,45,45,45,45,66.4996,65.8716,45,45,45,74.4968,45,45,45,69.5054,45.4783,45,45,5,5,4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,55,55,47.237,55,55,55,55,65.6711,55,55,55,55,56.3499,11.2328,55,55,55,17.5198,55,55,55,16.8081,60.895,55,55]
[0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0],[45,45,50.6971,45,45,27.4824,78.8904,73.4009,45,45,45,45,45,45,45,45,45,43.9029,45,45,45,45,45,64.7281,45,5,5,5,5,5,3,5,6,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,55,55,62.1885,55,55,39.6072,22.7069,97.86,55,55,55,55,55,55,55,55,55,65.3762,55,55,55,55,55,56.133,55]
[0,0,1,0,0,0,1,2,0,0,0,1,3,0,0,4,0,3,0,0,2,0,2,0,0],[45,45,77.0263,45,45,45,66.0386,42.3463,45,45,45,55.2619,62.9804,45,45,10.5152,45,64.2667,45,45,75.3334,45,57.3887,45,45,5,5,4,5,5,5,5,6,5,5,5,5,3,5,5,4,5,3,5,5,3,5,3,5,5,55,55,62.9832,55,55,55,94.9345,59.2049,55,55,55,60.5846,42.2788,55,55,76.4712,55,52.9904,55,55,30.6713,55,68.2704,55,55]
[0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,2,5,1,0],[45,45,31.9029,45,45,45,45,47.7477,66.8118,45,45,45,41.3642,45,45,45,45,11.2885,45,45,45,51.0055,45.1776,39.9835,45,5,5,5,5,5,5,5,3,6,5,5,5,4,5,5,5,5,5,5,5,5,5,6,3,5,55,55,34.9824,55,55,55,55,89.2242,69.683,55,55,55,50.489,55,55,55,55,30.5574,55,55,55,24.5899,59.8419,35.9383,55]
[0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,3,0,0],[45,45,54.0177,45,45,45,45,45,70.8666,45,45,45,22.3254,45,45,45,45,55.1786,45,45,45,15.6387,56.6689,45,45,5,5,5,5,5,5,5,5,3,5,5,5,6,5,5,5,5,4,5,5,5,6,6,5,5,55,55,38.4746,55,55,55,55,55,83.4079,55,55,55,84.7703,55,55,55,55,36.9542,55,55,55,41.8443,32.6349,55,55]
[0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0],[45,45,11.9472,45,45,45,45,50.1642,21.7502,45,45,45,16.7766,45,45,45,45,61.0043,45,45,45,45,58.4601,45,45,5,5,6,5,5,5,5,5,6,5,5,5,4,5,5,5,5,3,5,5,5,5,4,5,5,55,55,44.6504,55,55,55,55,88.9475,44.7482,55,55,55,70.4237,55,55,55,55,55.1925,55,55,55,55,25.0407,55,55]
[0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0],[45,45,68.8081,45,45,45,71.4329,53.5147,45,45,45,45,45,45,45,45,45,66.7691,72.3059,45,45,45,24.6089,45,45,5,5,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,55,55,73.0976,55,55,55,47.2723,90.4889,55,55,55,55,55,55,55,55,55,13.1906,70.2132,55,55,55,34.938,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,3,0,0],[45,45,62.4813,45,45,45,45,19.3172,45,45,45,45,59.028,28.6085,45,45,45,10.8622,45,45,45,50.9256,62.4631,45,45,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,6,5,5,5,3,5,5,5,55,55,74.684,55,55,55,55,56.2228,55,55,55,55,75.5495,60.8551,55,55,55,50.1995,55,55,55,33.7552,53.6424,55,55]
[0,0,13,0,0,0,0,7,2,0,0,0,2,1,2,1,2,4,1,3,0,1,6,0,2],[45,45,70.0495,45,45,45,45,49.1391,64.9884,45,45,45,14.2825,23.7191,46.5044,78.4291,55.112,71.2904,12.6037,34.6053,45,72.0632,24.8755,45,63.2204,5,5,3,5,5,5,5,4,3,5,5,5,3,3,4,6,3,4,5,3,5,5,5,5,6,55,55,11.7522,55,55,55,55,32.526,68.5587,55,55,55,56.2305,54.352,27.4668,41.7636,92.6035,31.4436,30.0074,56.23,55,66.8381,23.8092,55,59.2417]
[0,0,4,0,0,0,2,3,0,0,0,6,6,0,0,2,1,2,0,0,1,0,3,0,0],[45,45,59.3024,45,45,45,77.9113,40.9708,45,45,45,75.0952,20.6713,45,45,15.5771,11.9362,59.3311,45,45,68.2684,45,41.1519,45,45,5,5,4,5,5,5,5,6,5,5,5,5,3,5,5,4,4,4,5,5,3,5,6,5,5,55,55,25.2802,55,55,55,36.7683,37.6865,55,55,55,23.173,13.975,55,55,98.0366,41.0272,97.1434,55,55,94.0014,55,10.1697,55,55]
[0,0,1,0,0,0,0,3,0,0,0,1,3,1,0,0,0,2,1,1,0,1,2,0,0],[45,45,41.3393,45,45,45,45,38.2156,45,45,45,39.1985,69.242,69.5017,45,45,45,65.5289,34.6254,19.541,45,66.4243,60.1845,45,45,5,5,5,5,5,5,5,6,5,5,5,5,3,3,5,5,5,3,6,6,5,6,6,5,5,55,55,54.5936,55,55,55,55,25.1932,55,55,55,89.2873,71.6962,86.3897,55,55,55,62.0626,85.0986,64.794,55,64.1343,41.1443,55,55]
[0,0,1,0,0,1,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,4,0,0],[45,45,51.0695,45,45,71.7509,19.4293,45,45,45,57.5386,45,17.0756,45,45,45,45,18.1923,45,45,45,45,30.2586,45,45,5,5,4,5,5,3,6,5,5,5,5,5,6,5,5,5,5,4,5,5,5,5,5,5,5,55,55,86.6975,55,55,77.3153,89.0583,55,55,55,56.4393,55,72.1973,55,55,55,55,25.0314,55,55,55,55,32.8043,55,55]
[0,0,1,0,0,0,0,19,0,0,0,5,9,0,0,0,0,1,0,0,0,0,2,0,0],[45,45,40.5722,45,45,45,45,20.8746,45,45,45,53.9436,69.6477,45,45,45,45,22.6599,45,45,45,45,28.0515,45,45,5,5,4,5,5,5,5,6,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,55,55,60.0991,55,55,55,55,13.7043,55,55,55,24.7056,41.8643,55,55,55,55,85.6816,55,55,55,55,33.4766,55,55]
[0,0,4,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0],[45,45,62.3648,45,45,45,45,63.4655,45,45,45,64.186,76.6244,45,45,45,45,14.9633,45,45,45,45,46.0202,45,45,5,5,6,5,5,5,5,4,5,5,5,3,3,5,5,5,5,6,5,5,5,5,4,5,5,55,55,25.0018,55,55,55,55,40.3112,55,55,55,18.4809,94.3806,55,55,55,55,97.9979,55,55,55,55,61.2875,55,55]
[0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,1,3,2,0,0,2,2,2,0,0],[45,45,58.214,45,45,45,45,22.185,45,45,45,45,24.1234,45,45,73.7039,15.6637,60.3589,45,45,40.0216,66.9842,42.5488,45,45,5,5,3,5,5,5,5,6,5,5,5,5,3,5,5,5,6,6,5,5,6,3,4,5,5,55,55,83.5377,55,55,55,55,25.0443,55,55,55,55,50.8577,55,55,50.6474,94.677,50.907,55,55,92.3112,88.425,56.1582,55,55]
[0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,1,1,0,3,6,0,2],[45,45,61.3721,45,45,45,45,31.644,45,45,45,45,35.301,33.543,45,45,45,51.1115,79.4889,20.9871,45,55.6963,78.8796,45,64.8537,5,5,3,5,5,5,5,6,5,5,5,5,3,4,5,5,5,6,6,6,5,5,6,5,4,55,55,30.3708,55,55,55,55,66.5398,55,55,55,55,80.2642,76.4054,55,55,55,43.0757,99.5135,93.2799,55,74.1372,21.3451,55,49.8763]
[0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,2,1,1,0,0,2,0,1,0,0],[45,45,11.0685,45,45,45,45,51.2086,45,45,45,45,66.3848,45,45,53.8082,40.3452,73.4721,45,45,40.6275,45,52.4016,45,45,5,5,6,5,5,5,5,4,5,5,5,5,3,5,5,3,4,6,5,5,4,5,4,5,5,55,55,47.7911,55,55,55,55,30.2548,55,55,55,55,38.2353,55,55,93.7813,40.2449,93.5247,55,55,90.944,55,53.6488,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0],[45,45,63.0769,45,45,45,45,43.9742,45,45,45,45,31.8467,45,45,45,45,16.1176,45,45,45,45,13.5085,45,45,5,5,6,5,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,55,55,55.1973,55,55,55,55,40.974,55,55,55,55,84.3529,55,55,55,55,29.5225,55,55,55,55,41.8873,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0],[45,45,51.6579,45,45,45,45,49.2352,45,45,45,45,77.7037,45,45,45,15.7529,45,45,45,45,45,26.3791,45,45,5,5,6,5,5,5,5,4,5,5,5,5,4,5,5,5,3,5,5,5,5,5,4,5,5,55,55,68.1433,55,55,55,55,77.6506,55,55,55,55,57.5398,55,55,55,55.7436,55,55,55,55,55,71.2464,55,55]
[0,0,3,0,0,0,0,2,0,0,0,0,3,3,0,0,0,5,0,0,0,0,1,2,0],[45,45,39.7058,45,45,45,45,33.9318,45,45,45,45,14.67,69.7652,45,45,45,19.6786,45,45,45,45,23.3875,20.7007,45,5,5,3,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,55,55,33.7634,55,55,55,55,44.6397,55,55,55,55,48.6773,31.4938,55,55,55,70.3439,55,55,55,55,88.7992,27.9011,55]
[0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0],[45,45,66.5273,45,45,45,45,32.5852,45,45,45,45,76.7819,45,45,45,45,71.974,45,45,45,45,28.7254,45,45,5,5,6,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,3,5,5,55,55,81.4157,55,55,55,55,49.8849,55,55,55,55,23.6253,55,55,55,55,47.3415,55,55,55,55,98.3533,55,55]
[0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,0,0,0,4,0,0],[45,45,39.082,45,45,45,45,45,45,45,45,45,62.6296,45,45,45,45,52.6887,58.7457,45,45,45,42.4159,45,45,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,3,6,5,5,5,6,5,5,55,55,86.0844,55,55,55,55,55,55,55,55,55,16.4347,55,55,55,55,60.0737,21.7822,55,55,55,29.5703,55,55]
[0,0,5,0,0,0,0,13,0,0,0,0,5,2,1,0,0,4,5,3,0,0,2,3,5],[45,45,14.2567,45,45,45,45,46.9368,45,45,45,45,22.806,52.6546,21.5716,45,45,28.8411,36.6566,30.9543,45,45,70.6,11.3049,37.3292,5,5,3,5,5,5,5,3,5,5,5,5,4,5,5,5,5,4,6,5,5,5,4,4,5,55,55,18.4257,55,55,55,55,15.1209,55,55,55,55,46.5017,88.7557,24.0948,55,55,58.4018,63.8338,26.0056,55,55,33.855,74.408,68.5829]
[0,0,8,0,0,0,1,4,0,0,0,4,4,0,0,0,5,8,0,0,4,1,1,1,0],[45,45,53.5615,45,45,45,21.9677,63.4563,45,45,45,68.5191,51.319,45,45,45,67.8822,62.74,45,45,25.1119,34.2705,69.3924,12.6619,45,5,5,5,5,5,5,6,3,5,5,5,4,4,5,5,5,5,5,5,5,4,4,3,5,5,55,55,16.4658,55,55,55,72.7124,49.3096,55,55,55,36.8863,13.3662,55,55,55,85.8685,26.4946,55,55,13.3637,78.7897,75.473,76.3328,55]
[0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,7,0,2,0,0],[45,45,68.3234,45,45,45,45,13.2072,45,45,45,45,45,45,45,79.8536,17.0987,33.2659,45,45,32.6699,45,79.4324,45,45,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,55,55,32.5268,55,55,55,55,82.0257,55,55,55,55,55,55,55,16.4935,95.898,36.8288,55,55,82.1274,55,59.5308,55,55]
[0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,2,1,1,0,0,2,0,2,0,0],[45,45,26.4091,45,45,45,45,70.8556,51.5708,45,45,45,59.0776,45,45,22.7767,54.5877,19.5635,45,45,37.0171,45,11.5837,45,45,5,5,6,5,5,5,5,6,4,5,5,5,6,5,5,6,3,3,5,5,3,5,3,5,5,55,55,40.9576,55,55,55,55,80.7625,23.3007,55,55,55,82.0667,55,55,21.2317,67.9081,33.5508,55,55,81.7901,55,67.8519,55,55]
[0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,2,0,0,1,2,0,0],[45,45,59.112,45,45,45,45,20.7795,45,45,45,45,15.7592,45,45,45,45,73.4168,65.7635,45,45,27.7532,49.0055,45,45,5,5,5,5,5,5,5,6,5,5,5,5,3,5,5,5,5,5,5,5,5,6,6,5,5,55,55,55.8876,55,55,55,55,32.436,55,55,55,55,44.844,55,55,55,55,56.5821,87.1699,55,55,12.4839,79.3011,55,55]
